Domain Name,Domain Type,Agency,City,State
schloss-holte-stukenbrock.de,City,Non-Federal Agency,Schloß Holte-Stukenbrock,NW
schlossvippach.de,City,Non-Federal Agency,Schloßvippach,TH
schluechtern.de,City,Non-Federal Agency,Schlüchtern,HE
schluesselfeld.de,City,Non-Federal Agency,Schlüsselfeld,BY
schmalfeld.net,City,Non-Federal Agency,Schmalfeld,SH
schmalkalden.de,City,Non-Federal Agency,Schmalkalden,TH
schmallenberg.de,City,Non-Federal Agency,Schmallenberg,NW
schmeheim.net,City,Non-Federal Agency,Schmeheim,TH
schmelz.de,City,Non-Federal Agency,Schmelz,SL
schmidgaden.de,City,Non-Federal Agency,Schmidgaden,BY
schmidmuehlen.de,City,Non-Federal Agency,Schmidmühlen,BY
schmidthachenbach.de,City,Non-Federal Agency,Schmidthachenbach,RP
schmiechen.de,City,Non-Federal Agency,Schmiechen,BY
schmiedefeld.de,City,Non-Federal Agency,Schmiedefeld am Rennsteig,TH
schmilau.de,City,Non-Federal Agency,Schmilau,SH
schmissberg.de,City,Non-Federal Agency,Schmißberg,RP
schmitt-eifel.de,City,Non-Federal Agency,Schmitt,RP
schmitten.de,City,Non-Federal Agency,Schmitten,HE
schmoelln.de,City,Non-Federal Agency,Schmölln,TH
schmoelln-putzkau.de,City,Non-Federal Agency,Schmölln-Putzkau,SN
schnaitsee.de,City,Non-Federal Agency,Schnaitsee,BY
schnaittach.de,City,Non-Federal Agency,Schnaittach,BY
schnaittenbach.de,City,Non-Federal Agency,Schnaittenbach,BY
schnakenbek.de,City,Non-Federal Agency,Schnakenbek,SH
schnarup-thumby.de,City,Non-Federal Agency,Schnarup-Thumby,SH
schneckenlohe.de,City,Non-Federal Agency,Schneckenlohe,BY
schneeberg.de,City,Non-Federal Agency,Schneeberg,SN
schneeberg-odenwald.de,City,Non-Federal Agency,Schneeberg,BY
schneizlreuth.de,City,Non-Federal Agency,Schneizlreuth,BY
schnelldorf.de,City,Non-Federal Agency,Schnelldorf,BY
schneppenbach.de,City,Non-Federal Agency,Schneppenbach,RP
schneverdingen.de,City,Non-Federal Agency,Schneverdingen,NI
schnorbach.de,City,Non-Federal Agency,Schnorbach,RP
schnuerpflingen.de,City,Non-Federal Agency,Schnürpflingen,BW
schoden.de,City,Non-Federal Agency,Schoden,RP
schoeffengrund.de,City,Non-Federal Agency,Schöffengrund,HE
schoefweg.de,City,Non-Federal Agency,Schöfweg,BY
schoellkrippen.de,City,Non-Federal Agency,Schöllkrippen,BY
schoellnach.de,City,Non-Federal Agency,Schöllnach,BY
schoemberg.de,City,Non-Federal Agency,Schömberg,BW
schoemerich.de,City,Non-Federal Agency,Schömerich,RP
schoenaich.de,City,Non-Federal Agency,Schönaich,BW
schoenauadbrend.rhoen-saale.net,City,Non-Federal Agency,Schönau an der Brend,BY
schoenau-berzdorf.de,City,Non-Federal Agency,Schönau-Berzdorf auf dem Eigen,SN
schoenau-im-schwarzwald.de,City,Non-Federal Agency,Schönau im Schwarzwald,BW
schoenau-koenigssee.com,City,Non-Federal Agency,Schönau am Königssee,BY
schoenau-pfalz.de,City,Non-Federal Agency,Schönau,RP
schoenbach-eifel.de,City,Non-Federal Agency,Schönbach,RP
schoenberg.de,City,Non-Federal Agency,Schönberg,SH
schoenberg-land.de,City,Non-Federal Agency,Grieben,MV
schoenberg-sachsen.de,City,Non-Federal Agency,Schönberg,SN
schoenborn-ee.de,City,Non-Federal Agency,Schönborn,BB
schoendorf.eu,City,Non-Federal Agency,Schöndorf,RP
schoenebeck.de,City,Non-Federal Agency,Schönebeck (Elbe),ST
schoeneberg-soonwald.de,City,Non-Federal Agency,Schöneberg,RP
schoeneck.de,City,Non-Federal Agency,Schöneck,HE
schoenecken.de,City,Non-Federal Agency,Schönecken,RP
schoeneiche-bei-berlin.de,City,Non-Federal Agency,Schöneiche bei Berlin,BB
schoenenberg-kuebelberg.de,City,Non-Federal Agency,Schönenberg-Kübelberg,RP
schoenewalde.de,City,Non-Federal Agency,Schönewalde,BB
schoengeising.de,City,Non-Federal Agency,Schöngeising,BY
schoenhorst.eu,City,Non-Federal Agency,Schönhorst,SH
schoeningen.de,City,Non-Federal Agency,Schöningen,NI
schoenkirchen.de,City,Non-Federal Agency,Schönkirchen,SH
schoenseer-land.de,City,Non-Federal Agency,Stadlern,BY
schoental.de,City,Non-Federal Agency,Schöntal,BW
schoenteichen.de,City,Non-Federal Agency,Schönteichen,SN
schoenwald.net,City,Non-Federal Agency,Schönwald im Schwarzwald,BW
schoenwoelkau.de,City,Non-Federal Agency,Schönwölkau,SN
schoeppenstedt.de,City,Non-Federal Agency,Uehrde,NI
schoeppingen.de,City,Non-Federal Agency,Schöppingen,NW
schoepstal.net,City,Non-Federal Agency,Schöpstal,SN
schollbrunn.de,City,Non-Federal Agency,Schollbrunn,BY
schollene-land.de,City,Non-Federal Agency,Schollene,ST
schonach.de,City,Non-Federal Agency,Schonach im Schwarzwald,BW
schondorf.de,City,Non-Federal Agency,Schondorf am Ammersee,BY
schondra.de,City,Non-Federal Agency,Schondra,BY
schongau.de,City,Non-Federal Agency,Schongau,BY
schonstett.de,City,Non-Federal Agency,Schonstett,BY
schonungen.de,City,Non-Federal Agency,Schonungen,BY
schopfheim.de,City,Non-Federal Agency,Schopfheim,BW
schopfloch.de,City,Non-Federal Agency,Schopfloch,BW
schopfloch-mittelfranken.de,City,Non-Federal Agency,Schopfloch,BY
schorndorf.de,City,Non-Federal Agency,Schorndorf,BW
schornsheim.de,City,Non-Federal Agency,Schornsheim,RP
schortens.de,City,Non-Federal Agency,Schortens,NI
schotten.de,City,Non-Federal Agency,Schotten,HE
schramberg.de,City,Non-Federal Agency,Schramberg,BW
schrecksbach.de,City,Non-Federal Agency,Schrecksbach,HE
schretstaken.de,City,Non-Federal Agency,Schretstaken,SH
schriesheim.de,City,Non-Federal Agency,Schriesheim,BW
schrobenhausen.de,City,Non-Federal Agency,Schrobenhausen,BY
schuby.de,City,Non-Federal Agency,Schuby,SH
schuettorf.de,City,Non-Federal Agency,Samern,NI
schuld-ahr.de,City,Non-Federal Agency,Schuld,RP
schule-vogtland.de,City,Non-Federal Agency,Limbach,SN
schulzendorf.de,City,Non-Federal Agency,Schulzendorf,BB
schuttertal.de,City,Non-Federal Agency,Schuttertal,BW
schutterwald.de,City,Non-Federal Agency,Schutterwald,BW
schutzbach.de,City,Non-Federal Agency,Schutzbach,RP
schutz-vulkaneifel.de,City,Non-Federal Agency,Schutz,RP
schwabach.de,City,Non-Federal Agency,Schwabach,BY
schwabbruck.de,City,Non-Federal Agency,Schwabbruck,BY
schwabenheim.de,City,Non-Federal Agency,Schwabenheim an der Selz,RP
schwabhausen.de,City,Non-Federal Agency,Schwabhausen,BY
schwabmuenchen.de,City,Non-Federal Agency,Schwabmünchen,BY
schwabsoien.de,City,Non-Federal Agency,Schwabsoien,BY
schwabstedt.de,City,Non-Federal Agency,Schwabstedt,SH
schwaebisch-gmuend.de,City,Non-Federal Agency,Schwäbisch Gmünd,BW
schwaebischhall.de,City,Non-Federal Agency,Schwäbisch Hall,BW
schwafoerden.de,City,Non-Federal Agency,Schwaförden,NI
schwaig.de,City,Non-Federal Agency,Schwaig bei Nürnberg,BY
schwaigen.de,City,Non-Federal Agency,Schwaigen,BY
schwaigern.de,City,Non-Federal Agency,Schwaigern,BW
schwaikheim.de,City,Non-Federal Agency,Schwaikheim,BW
schwalbach.de,City,Non-Federal Agency,Schwalbach am Taunus,HE
schwalbach-saar.de,City,Non-Federal Agency,Schwalbach,SL
schwallungen.de,City,Non-Federal Agency,Schwallungen,TH
schwalmstadt.de,City,Non-Federal Agency,Schwalmstadt,HE
schwalmtal.de,City,Non-Federal Agency,Schwalmtal,NW
schwalmtal-hessen.de,City,Non-Federal Agency,Schwalmtal,HE
schwanau.de,City,Non-Federal Agency,Schwanau,BW
schwandorf.de,City,Non-Federal Agency,Schwandorf,BY
schwanewede.de,City,Non-Federal Agency,Schwanewede,NI
schwanfeld.de,City,Non-Federal Agency,Schwanfeld,BY
schwangau.de,City,Non-Federal Agency,Schwangau,BY
schwanstetten.de,City,Non-Federal Agency,Schwanstetten,BY
schwarme.de,City,Non-Federal Agency,Schwarme,NI
schwarmstedt.de,City,Non-Federal Agency,Schwarmstedt,NI
schwartbuck.de,City,Non-Federal Agency,Schwartbuck,SH
schwarza1175.de,City,Non-Federal Agency,Schwarza,TH
schwarzach.de,City,Non-Federal Agency,Schwarzach,BY
schwarzach-main.de,City,Non-Federal Agency,Schwarzach am Main,BY
schwarzach-online.de,City,Non-Federal Agency,Schwarzach,BW
schwarzbach-biehlen.de,City,Non-Federal Agency,Schwarzbach,BB
schwarzenbach-online.de,City,Non-Federal Agency,Schwarzenbach,BY
schwarzenbach-saale.de,City,Non-Federal Agency,Schwarzenbach an der Saale,BY
schwarzenbach-wald.de,City,Non-Federal Agency,Schwarzenbach am Wald,BY
schwarzenbek.de,City,Non-Federal Agency,Schwarzenbek,SH
schwarzenberg.de,City,Non-Federal Agency,Schwarzenberg,SN
schwarzenborn.de,City,Non-Federal Agency,Schwarzenborn,HE
schwarzenbruck.de,City,Non-Federal Agency,Schwarzenbruck,BY
schwarzenfeld.de,City,Non-Federal Agency,Schwarzenfeld,BY
schwarzheide.de,City,Non-Federal Agency,Schwarzheide,BB
schwarzhofen.de,City,Non-Federal Agency,Schwarzhofen,BY
schwebheim.de,City,Non-Federal Agency,Schwebheim,BY
schwedelbach.de,City,Non-Federal Agency,Schwedelbach,RP
schwedt.eu,City,Non-Federal Agency,Schwedt/Oder,BB
schwegenheim.de,City,Non-Federal Agency,Schwegenheim,RP
schweich.de,City,Non-Federal Agency,Thörnich,RP
schweigen-rechtenbach.de,City,Non-Federal Agency,Schweigen-Rechtenbach,RP
schweighofen.de,City,Non-Federal Agency,Schweighofen,RP
schweinfurt.de,City,Non-Federal Agency,Schweinfurt,BY
schweitenkirchen.de,City,Non-Federal Agency,Schweitenkirchen,BY
schweix.de,City,Non-Federal Agency,Schweix,RP
schwelm.de,City,Non-Federal Agency,Schwelm,NW
schwendi.de,City,Non-Federal Agency,Schwendi,BW
schwenningen.de,City,Non-Federal Agency,Schwenningen,BW
schwenningen.eu,City,Non-Federal Agency,Schwenningen,BY
schwentinental.de,City,Non-Federal Agency,Schwentinental,SH
schwepnitz.de,City,Non-Federal Agency,Schwepnitz,SN
schweppenhausen.de,City,Non-Federal Agency,Schweppenhausen,RP
schwerbach.de,City,Non-Federal Agency,Schwerbach,RP
schwerin.de,City,Non-Federal Agency,Schwerin,MV
schwerstedt-weimar.de,City,Non-Federal Agency,Schwerstedt,TH
schwerte.de,City,Non-Federal Agency,Schwerte,NW
schwesing.de,City,Non-Federal Agency,Schwesing,SH
schwetzingen.de,City,Non-Federal Agency,Schwetzingen,BW
schwieberdingen.de,City,Non-Federal Agency,Schwieberdingen,BW
schwielowsee.de,City,Non-Federal Agency,Schwielowsee,BB
schwoerstadt.de,City,Non-Federal Agency,Schwörstadt,BW
sebnitz.de,City,Non-Federal Agency,Sebnitz,SN
seckach.de,City,Non-Federal Agency,Seckach,BW
seddiner-see.de,City,Non-Federal Agency,Seddiner See,BB
seebach.de,City,Non-Federal Agency,Seebach,BW
seebach-wak.de,City,Non-Federal Agency,Seebach,TH
seebad-trassenheide.de,City,Non-Federal Agency,Trassenheide,MV
seeburgersee.de,City,Non-Federal Agency,Seeburg,NI
seefeld.de,City,Non-Federal Agency,Seefeld,BY
seefeld-holstein.de,City,Non-Federal Agency,Seefeld,SH
seeg.de,City,Non-Federal Agency,Seeg,BY
seegebiet-mansfelder-land.de,City,Non-Federal Agency,Seegebiet Mansfelder Land,ST
seehausen-am-staffelsee.de,City,Non-Federal Agency,Seehausen am Staffelsee,BY
seeheim-jugenheim.de,City,Non-Federal Agency,Seeheim-Jugenheim,HE
seekirch.de,City,Non-Federal Agency,Seekirch,BW
seelbach-online.de,City,Non-Federal Agency,Seelbach,BW
seelbach-wied.de,City,Non-Federal Agency,Seelbach,RP
seelow.de,City,Non-Federal Agency,Seelow,BB
seelze.de,City,Non-Federal Agency,Seelze,NI
seeon-seebruck.de,City,Non-Federal Agency,Seeon-Seebruck,BY
seesbach.de,City,Non-Federal Agency,Seesbach,RP
seeshaupt.de,City,Non-Federal Agency,Seeshaupt,BY
seester.de,City,Non-Federal Agency,Seester,SH
seestermuehe.de,City,Non-Federal Agency,Seestermühe,SH
seeth.de,City,Non-Federal Agency,Seeth,SH
seeth-ekholt.de,City,Non-Federal Agency,Seeth-Ekholt,SH
seevetal.de,City,Non-Federal Agency,Seevetal,NI
seewald.eu,City,Non-Federal Agency,Seewald,BW
seggebruch.de,City,Non-Federal Agency,Seggebruch,NI
segnitz-main.de,City,Non-Federal Agency,Segnitz,BY
sehestedt.de,City,Non-Federal Agency,Sehestedt,SH
sehmatal.de,City,Non-Federal Agency,Sehmatal,SN
sehnde.de,City,Non-Federal Agency,Sehnde,NI
seifen-westerwald.de,City,Non-Federal Agency,Seifen,RP
seiffen.de,City,Non-Federal Agency,Seiffen/Erzgeb.,SN
seifhennersdorf.de,City,Non-Federal Agency,Seifhennersdorf,SN
seinsheim.de,City,Non-Federal Agency,Seinsheim,BY
seitingen-oberflacht.de,City,Non-Federal Agency,Seitingen-Oberflacht,BW
selb.de,City,Non-Federal Agency,Selb,BY
selbitz.de,City,Non-Federal Agency,Selbitz,BY
selfkant.de,City,Non-Federal Agency,Selfkant,NW
seligenstadt.de,City,Non-Federal Agency,Seligenstadt,HE
selm.de,City,Non-Federal Agency,Selm,NW
selmsdorf.de,City,Non-Federal Agency,Selmsdorf,MV
selsingen.de,City,Non-Federal Agency,Farven,NI
selters-taunus.de,City,Non-Federal Agency,Selters (Taunus),HE
selters-ww.de,City,Non-Federal Agency,Schenkelberg,RP
selzen.de,City,Non-Federal Agency,Selzen,RP
sendenhorst.de,City,Non-Federal Agency,Sendenhorst,NW
senftenberg.de,City,Non-Federal Agency,Senftenberg,BB
sengenthal.de,City,Non-Federal Agency,Sengenthal,BY
sengerich.de,City,Non-Federal Agency,Sengerich,RP
senheim.de,City,Non-Federal Agency,Senheim,RP
sennfeld.de,City,Non-Federal Agency,Sennfeld,BY
sensbachtal.de,City,Non-Federal Agency,Sensbachtal,HE
serrig.de,City,Non-Federal Agency,Serrig,RP
sersheim.de,City,Non-Federal Agency,Sersheim,BW
sessenbach.de,City,Non-Federal Agency,Sessenbach,RP
sesslach.de,City,Non-Federal Agency,Seßlach,BY
setzingen.de,City,Non-Federal Agency,Setzingen,BW
seubersdorf.de,City,Non-Federal Agency,Seubersdorf in der Oberpfalz,BY
seukendorf.de,City,Non-Federal Agency,Seukendorf,BY
seulingen.de,City,Non-Federal Agency,Seulingen,NI
sevenig-our.de,City,Non-Federal Agency,Sevenig,RP
sexau.de,City,Non-Federal Agency,Sexau,BW
seybothenreuth.de,City,Non-Federal Agency,Seybothenreuth,BY
sg-hage.de,City,Non-Federal Agency,Hage,NI
sg-hankensbuettel.de,City,Non-Federal Agency,Obernholz,NI
sg-lindhorst.de,City,Non-Federal Agency,Lüdersfeld,NI
sg-lutter.de,City,Non-Federal Agency,Lutter am Barenberge,NI
sg-oderwald.de,City,Non-Federal Agency,Ohrum,NI
sibbesse.de,City,Non-Federal Agency,Sibbesse,NI
sickte.de,City,Non-Federal Agency,Erkerode,NI
siebeldingen.de,City,Non-Federal Agency,Siebeldingen,RP
siedenbollentin.net,City,Non-Federal Agency,Siedenbollentin,MV
siedenburg-online.de,City,Non-Federal Agency,Staffhorst,NI
siefersheim.de,City,Non-Federal Agency,Siefersheim,RP
siegbach.de,City,Non-Federal Agency,Siegbach,HE
siegburg.de,City,Non-Federal Agency,Siegburg,NW
siegelsbach.de,City,Non-Federal Agency,Siegelsbach,BW
siegenburg.de,City,Non-Federal Agency,Siegenburg,BY
siegen.de,City,Non-Federal Agency,Siegen,NW
siegsdorf.de,City,Non-Federal Agency,Siegsdorf,BY
sielenbach.de,City,Non-Federal Agency,Sielenbach,BY
sien.de,City,Non-Federal Agency,Sien,RP
sierksrade.de,City,Non-Federal Agency,Sierksrade,SH
sierscheid.de,City,Non-Federal Agency,Sierscheid,RP
sietland.de,City,Non-Federal Agency,Odisheim,NI
sieversdorf-hohenofen.de,City,Non-Federal Agency,Sieversdorf-Hohenofen,BB
sievershuetten.eu,City,Non-Federal Agency,Sievershütten,SH
sieverstedt.de,City,Non-Federal Agency,Sieverstedt,SH
sigmaringen.de,City,Non-Federal Agency,Sigmaringen,BW
sigmaringendorf.de,City,Non-Federal Agency,Sigmaringendorf,BW
sigmarszell.de,City,Non-Federal Agency,Sigmarszell,BY
silberstedt.de,City,Non-Federal Agency,Silberstedt,SH
silz.de,City,Non-Federal Agency,Silz,RP
simbach.de,City,Non-Federal Agency,Simbach am Inn,BY
simmelsdorf.de,City,Non-Federal Agency,Simmelsdorf,BY
simmerath.de,City,Non-Federal Agency,Simmerath,NW
simmern.de,City,Non-Federal Agency,Holzbach,RP
simmern-ww.de,City,Non-Federal Agency,Simmern,RP
simmersfeld.de,City,Non-Federal Agency,Simmersfeld,BW
simmershofen.de,City,Non-Federal Agency,Simmershofen,BY
simmozheim.de,City,Non-Federal Agency,Simmozheim,BW
simonsberg.de,City,Non-Federal Agency,Simonsberg,SH
simonswald.de,City,Non-Federal Agency,Simonswald,BW
sindelfingen.de,City,Non-Federal Agency,Sindelfingen,BW
sindelsdorf.de,City,Non-Federal Agency,Sindelsdorf,BY
sinngrundallianz.de,City,Non-Federal Agency,Mittelsinn,BY
sinntal.de,City,Non-Federal Agency,Sinntal,HE
sinsheim.de,City,Non-Federal Agency,Sinsheim,BW
sinzheim.de,City,Non-Federal Agency,Sinzheim,BW
sinzig.de,City,Non-Federal Agency,Sinzig,RP
sinzing.de,City,Non-Federal Agency,Sinzing,BY
sipplingen.de,City,Non-Federal Agency,Sipplingen,BW
sirksfelde.de,City,Non-Federal Agency,Sirksfelde,SH
sittensen.de,City,Non-Federal Agency,Kalbe,NI
sitters-pfalz.de,City,Non-Federal Agency,Sitters,RP
sitzendorf-schwarzatal.de,City,Non-Federal Agency,Sitzendorf,TH
soderstorf.de,City,Non-Federal Agency,Soderstorf,NI
soechering.eu,City,Non-Federal Agency,Obersöchering,BY
soechtenau.de,City,Non-Federal Agency,Söchtenau,BY
soegel.de,City,Non-Federal Agency,Sögel,NI
soehlde.de,City,Non-Federal Agency,Söhlde,NI
soehrewald.de,City,Non-Federal Agency,Söhrewald,HE
soelden.de,City,Non-Federal Agency,Sölden,BW
soemmerda.de,City,Non-Federal Agency,Sömmerda,TH
soennebuell.de,City,Non-Federal Agency,Sönnebüll,SH
soerup.de,City,Non-Federal Agency,Sörup,SH
soest.de,City,Non-Federal Agency,Soest,NW
sohland.de,City,Non-Federal Agency,Sohland an der Spree,SN
.solingen.de,City,Non-Federal Agency,Solingen,NW

sollerup.de,City,Non-Federal Agency,Sollerup,SH
sollstedt.de,City,Non-Federal Agency,Sollstedt,TH
sollwitt.de,City,Non-Federal Agency,Sollwitt,SH
solms.de,City,Non-Federal Agency,Solms,HE
solnhofen.de,City,Non-Federal Agency,Solnhofen,BY
soltau.de,City,Non-Federal Agency,Soltau,NI
soltendieck.com,City,Non-Federal Agency,Soltendieck,NI
sommerach.de,City,Non-Federal Agency,Sommerach,BY
sommerhausen.de,City,Non-Federal Agency,Sommerhausen,BY
sommersdorf.de,City,Non-Federal Agency,Sommersdorf,ST
sonderhofen.de,City,Non-Federal Agency,Sonderhofen,BY
sondershausen.de,City,Non-Federal Agency,Sondershausen,TH
sondheim.rhoen-saale.net,City,Non-Federal Agency,Sondheim vor der Rhön,BY
sonneberg.de,City,Non-Federal Agency,Sonneberg,TH
sonnefeld.de,City,Non-Federal Agency,Sonnefeld,BY
sonnenbuehl.de,City,Non-Federal Agency,Sonnenbühl,BW
sonnen.eu,City,Non-Federal Agency,Sonnen,BY
sonnschied.de,City,Non-Federal Agency,Sonnschied,RP
sonsbeck.de,City,Non-Federal Agency,Sonsbeck,NW
sontheim-brenz.de,City,Non-Federal Agency,Sontheim an der Brenz,BW
sontheim.de,City,Non-Federal Agency,Sontheim,BY
sonthofen.de,City,Non-Federal Agency,Sonthofen,BY
sontra.de,City,Non-Federal Agency,Sontra,HE
sosberg.de,City,Non-Federal Agency,Sosberg,RP
sottrum.de,City,Non-Federal Agency,Ahausen,NI
soyen.de,City,Non-Federal Agency,Soyen,BY
spabruecken.de,City,Non-Federal Agency,Spabrücken,RP
spaichingen.de,City,Non-Federal Agency,Spaichingen,BW
spall-soonwald.de,City,Non-Federal Agency,Spall,RP
spalt.de,City,Non-Federal Agency,Spalt,BY
spangenberg.de,City,Non-Federal Agency,Spangenberg,HE
spardorf.de,City,Non-Federal Agency,Spardorf,BY
sparneck.de,City,Non-Federal Agency,Sparneck,BY
spatzenhausen.de,City,Non-Federal Agency,Spatzenhausen,BY
spay.de,City,Non-Federal Agency,Spay,RP
spechbach.de,City,Non-Federal Agency,Spechbach,BW
speichersdorf.de,City,Non-Federal Agency,Speichersdorf,BY
speinshart.de,City,Non-Federal Agency,Speinshart,BY
spelle.de,City,Non-Federal Agency,Spelle,NI
spenge.de,City,Non-Federal Agency,Spenge,NW
spesenroth.de,City,Non-Federal Agency,Spesenroth,RP
speyer.de,City,Non-Federal Agency,Speyer,RP
spiekeroog.de,City,Non-Federal Agency,Spiekeroog,NI
spiesen-elversberg.info,City,Non-Federal Agency,Spiesen-Elversberg,SL
spiesheim.de,City,Non-Federal Agency,Spiesheim,RP
spirkelbach.de,City,Non-Federal Agency,Spirkelbach,RP
sponheim.de,City,Non-Federal Agency,Sponheim,RP
spraitbach.de,City,Non-Federal Agency,Spraitbach,BW
sprakebuell.de,City,Non-Federal Agency,Sprakebüll,SH
spreetal.de,City,Non-Federal Agency,Spreetal,SN
sprendlingen.de,City,Non-Federal Agency,Sprendlingen,RP
sprendlingen-gensingen.de,City,Non-Federal Agency,Sankt Johann,RP
springe.de,City,Non-Federal Agency,Springe,NI
springstille.de,City,Non-Federal Agency,Springstille,TH
sprockhoevel.de,City,Non-Federal Agency,Sprockhövel,NW
sproetau.de,City,Non-Federal Agency,Sprötau,TH
stadecken-elsheim.de,City,Non-Federal Agency,Stadecken-Elsheim,RP
stade.de,City,Non-Federal Agency,Stade,NI
stadelhofen-oberfranken.de,City,Non-Federal Agency,Stadelhofen,BY
stadland.de,City,Non-Federal Agency,Stadland,NI
stadt-adenau.de,City,Non-Federal Agency,Adenau,RP
stadtallendorf.de,City,Non-Federal Agency,Stadtallendorf,HE
stadt-arendsee.eu,City,Non-Federal Agency,Arendsee (Altmark),ST
stadt-arneburg.de,City,Non-Federal Agency,Arneburg,ST
stadt-arnis.de,City,Non-Federal Agency,Arnis,SH
stadt-aub.de,City,Non-Federal Agency,Aub,BY
stadt-auerbach.de,City,Non-Federal Agency,Auerbach/Vogtl.,SN
stadt-badbentheim.de,City,Non-Federal Agency,Bad Bentheim,NI
stadt-bad-duerrenberg.de,City,Non-Federal Agency,Bad Dürrenberg,ST
stadt-badgottleuba-berggiesshuebel.de,City,Non-Federal Agency,Bad Gottleuba-Berggießhübel,SN
stadt-bad-harzburg.de,City,Non-Federal Agency,Bad Harzburg,NI
stadt-bad-koestritz.de,City,Non-Federal Agency,Bad Köstritz,TH
stadt-badpyrmont.de,City,Non-Federal Agency,Bad Pyrmont,NI
stadt-bad-reichenhall.de,City,Non-Federal Agency,Bad Reichenhall,BY
stadt.bad-sachsa.de,City,Non-Federal Agency,Bad Sachsa,NI
stadt-bad-salzuflen.de,City,Non-Federal Agency,Bad Salzuflen,NW
stadt.bad-sobernheim.de,City,Non-Federal Agency,Bad Sobernheim,RP
stadt.bamberg.de,City,Non-Federal Agency,Bamberg,BY
stadt-barby.de,City,Non-Federal Agency,Barby,ST
stadt-barth.de,City,Non-Federal Agency,Barth,MV
stadt-baruth-mark.de,City,Non-Federal Agency,Baruth/Mark,BB
stadt-berga.de,City,Non-Federal Agency,Berga/Elster,TH
stadt-bergen-auf-ruegen.de,City,Non-Federal Agency,Bergen auf Rügen,MV
stadtbergen.de,City,Non-Federal Agency,Stadtbergen,BY
stadt-bergneustadt.de,City,Non-Federal Agency,Bergneustadt,NW
stadt-birkenfeld.de,City,Non-Federal Agency,Birkenfeld,RP
stadt-bismark.de,City,Non-Federal Agency,Bismark,ST
